time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-09-08 09:30:00-04:00,MLTrader,6bfcdf1170094c4b9209e24ed150c766,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,181e9656a6274489a9656ff22bece362,SPY,buy,market,new,1,day,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,0c3017d6e7c5491f86f5e933cfb8a3f4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,181e9656a6274489a9656ff22bece362,SPY,buy,market,fill,1,day,0.0,1,stock,395.3900146484375,126.0,0.0
2022-09-08 09:30:00-04:00,MLTrader,0c3017d6e7c5491f86f5e933cfb8a3f4,SPY,buy,market,fill,1,gtc,0.0,1,stock,395.3900146484375,186.0,0.0
2022-09-12 09:30:00-04:00,MLTrader,d9979d0f9e6d49cdb4351e0397b84a5d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-12 09:30:00-04:00,MLTrader,d9979d0f9e6d49cdb4351e0397b84a5d,SPY,buy,market,fill,1,gtc,0.0,1,stock,408.7799987792969,29.0,0.0
2022-09-16 09:30:00-04:00,MLTrader,c89b5867f9864106a2f4af857a314aa5,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,258b4252943f4d5ab76db19020ba7743,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,ba1fa95e06f84492a037ca1f767f24a6,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,2b9a24f8db8d4a31ad5e380930139605,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,117baf0b1a6341e39b3852d8f65ca575,SPY,sell,market,new,1,day,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,4140b697dccd48c4944d5cf662704a92,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,117baf0b1a6341e39b3852d8f65ca575,SPY,sell,market,fill,1,day,0.0,1,stock,384.1400146484375,215.0,0.0
2022-09-16 09:30:00-04:00,MLTrader,4140b697dccd48c4944d5cf662704a92,SPY,sell,market,fill,1,gtc,0.0,1,stock,384.1400146484375,16.0,0.0
2022-09-27 09:30:00-04:00,MLTrader,142959f339ee4f60b945079849b7322a,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,142959f339ee4f60b945079849b7322a,SPY,sell,market,fill,1,gtc,0.0,1,stock,368.0199890136719,137.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,064aeeb30f0a45f3bf85dc0ae0ab234f,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,064aeeb30f0a45f3bf85dc0ae0ab234f,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,208.0,0.0
2022-10-25 09:30:00-04:00,MLTrader,3fb7bc25ff8f4a48963a2ec2118607bd,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-25 09:30:00-04:00,MLTrader,5c04dd58c7a44225a881123f8d7498fe,SPY,buy,stop,fill,1,day,0.0,1,stock,382.59900512695316,208.0,0.0
2022-10-26 09:30:00-04:00,MLTrader,d416f14e69ea4bd692deb01cfc3718db,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-26 09:30:00-04:00,MLTrader,a98e089b3b004ce9b22081d2ea5bcf31,SPY,buy,stop,fill,1,day,0.0,1,stock,386.4209884643555,137.0,0.0
2022-11-30 09:30:00-05:00,MLTrader,4967f5d739094d828385e72d8e6c240a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-11-30 09:30:00-05:00,MLTrader,51d03210a3474f95bdf8af1116b0c897,SPY,buy,stop,fill,1,day,0.0,1,stock,403.3470153808594,16.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,1ea5a3c6088d490eadd583e720e52dcd,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-19 09:30:00-05:00,MLTrader,1ea5a3c6088d490eadd583e720e52dcd,SPY,sell,market,fill,1,gtc,0.0,1,stock,389.3599853515625,113.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,5572d7801fec43bd8e0eee30c8fdd0a1,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,57322171ee8746ef9d145ed48f7b101b,SPY,buy,stop,fill,1,day,0.0,1,stock,408.82798461914064,113.0,0.0
2023-04-10 09:30:00-04:00,MLTrader,0851287a56f14f46a6f832232d890082,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-04-10 09:30:00-04:00,MLTrader,0851287a56f14f46a6f832232d890082,SPY,sell,market,fill,1,gtc,0.0,1,stock,406.6099853515625,106.0,0.0
2023-06-02 09:30:00-04:00,MLTrader,726a0df571294e688c80a54b3389f549,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-06-02 09:30:00-04:00,MLTrader,4fe07b7fc307425ab98aa1bde0fcbdbd,SPY,buy,stop,fill,1,day,0.0,1,stock,426.94048461914065,106.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,5b387db082ae4d5f9c0d97d0420cfc26,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,5b387db082ae4d5f9c0d97d0420cfc26,SPY,buy,market,fill,1,gtc,0.0,1,stock,426.6700134277344,98.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,f2288c44386249faa003e9eceb1ec8d5,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,8b7f7240f17a4f269102cd686643425f,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,8d2580698bb340129601a2b3a41ceb29,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,a59f43f2d80b46f58d81b92c1c109d10,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,8d2580698bb340129601a2b3a41ceb29,SPY,sell,market,fill,1,day,0.0,1,stock,430.9200134277344,98.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,a59f43f2d80b46f58d81b92c1c109d10,SPY,sell,market,fill,1,gtc,0.0,1,stock,430.9200134277344,49.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,2f434709e69e4cffbe4ea6a557b686b7,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,2f434709e69e4cffbe4ea6a557b686b7,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.9599914550781,121.0,0.0
2023-07-18 09:30:00-04:00,MLTrader,d5d3a49508bf460ab66eda2446386f2e,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-18 09:30:00-04:00,MLTrader,84df95eca05c44c6a3e63ed7f680a52a,SPY,buy,stop,fill,1,day,0.0,1,stock,452.46601409912114,49.0,0.0
2023-07-27 09:30:00-04:00,MLTrader,7c7a559e1c7b4c20bd23c4cf20624065,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-27 09:30:00-04:00,MLTrader,a22e2ebda8f648338da97c83d8adc043,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,121.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,c722d3532e654d708c38c804b433da15,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,c722d3532e654d708c38c804b433da15,SPY,sell,market,fill,1,gtc,0.0,1,stock,456.2699890136719,88.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,6a02a848f31b4d5e96356f7692c352d1,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,6a02a848f31b4d5e96356f7692c352d1,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,136.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,33410733adba450693a874cbc4efe8de,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,33410733adba450693a874cbc4efe8de,SPY,sell,market,fill,1,gtc,0.0,1,stock,437.54998779296875,207.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,da34853b2db946e8b8ac8d753ebd6e51,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,da34853b2db946e8b8ac8d753ebd6e51,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,305.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,c49e1e7d2f6b46e699d7763e0a489f1d,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,c49e1e7d2f6b46e699d7763e0a489f1d,SPY,sell,market,fill,1,gtc,0.0,1,stock,426.5799865722656,476.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,96f18174e34a4c33baedaffc7b0baa88,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,96f18174e34a4c33baedaffc7b0baa88,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,693.0,0.0
2023-11-14 09:30:00-05:00,MLTrader,b2d22dd9a3484dca95cba5beb4e174b2,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-14 09:30:00-05:00,MLTrader,85f78dab3a514a71a8917d85f89a5a78,SPY,buy,stop,fill,1,day,0.0,1,stock,447.9089859008789,476.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,ff0773375ac948daafb498e9f432e9dc,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,a3f494bcd8354fa1bddb27ce27995846,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,3c849f12a1814f61a719fea8da859939,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,1f26d813de934d86bdfe8a8dbcc785d8,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,cdc9816fa3a14e74b8c8e01dd714728b,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,8aef48d6905f492ab65ca0d5a3ee59c6,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,ac8a0fda578749e0b663a688eb4d68e7,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,b53946556c0c41c7bed1dbe5a54d839a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,066bfac3e50644879be397b5c23be8c4,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,7e7cf65ab2714d87af7b744f2085e247,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,fdfd31d48e224f13ae9338c010e92968,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,3ac466d0342b4ab0a56f03525f4d920d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,fdfd31d48e224f13ae9338c010e92968,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,1429.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,3ac466d0342b4ab0a56f03525f4d920d,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,779.0,0.0
2024-06-12 09:30:00-04:00,MLTrader,684f87a6a90148ab9d5d5b8e866b77de,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2024-06-12 09:30:00-04:00,MLTrader,5df94504974147b3b3ecbb16f0196ef8,SPY,sell,limit,fill,1,day,0.0,1,stock,541.6300048828125,779.0,0.0
2024-06-14 09:30:00-04:00,MLTrader,4cc6e6c651d4440982edbbb54a9d0330,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2024-06-14 09:30:00-04:00,MLTrader,4cc6e6c651d4440982edbbb54a9d0330,SPY,buy,market,fill,1,gtc,0.0,1,stock,540.8800048828125,123.0,0.0
